"","income"
"46165",44214.3615088391
"46166",39493.7214266337
"46167",50448.9360848978
"46168",28564.2092942811
"46169",31757.1461233628
"46170",129133.550718762
"46171",6409.48569971167
"46172",148172.154345635
"46173",34065.5856351253
"46174",27192.6583761255
"46175",15823.8752329002
"46176",37908.2855285261
"46177",24795.4101361646
"46178",15591.9734585219
"46179",95494.1896286806
"46180",46698.4434714106
"46181",16929.8011079786
"46182",48180.7991884111
"46183",11246.893009413
"46184",133241.801325695
"46185",58036.6121065233
"46186",169484.203880955
"46187",9131.39894065521
"46188",7044.44417676696
"46189",13166.7905530842
"46190",14106.131655649
"46191",93126.0061476283
"46192",15125.9517043756
"46193",9760.32937747492
"46194",40527.2671769128
"46195",28132.9559791887
"46196",38945.2271067715
"46197",25691.441559484
"46198",115437.7387868
"46199",188132.10003368
"46200",-428.634282014903
"46201",90317.9644642786
"46202",198992.369199996
"46203",7808.3757333505
"46204",25873.2455008223
"46205",34834.055565835
"46206",5692.66104589542
"46207",14380.6360559935
"46208",37387.8381791908
"46209",815572.850682444
"46210",41583.9641603267
"46211",5045.08017557314
"46212",15710.1263345292
"46213",18665.6760283073
"46214",24601.3882395846
"46215",94162.1639526596
"46216",26753.442097557
"46217",64777.0889412369
"46218",153531.811391645
"46219",47099.4129695754
"46220",64220.1662227499
"46221",53468.8651005969
"46222",91647.4366561779
"46223",67107.7230581906
"46224",72967.7533140089
"46225",30187.6561781913
"46226",97771.4309036142
"46227",12350.3096019183
"46228",34294.746760285
"46229",32401.0969858789
"46230",107107.703732465
"46231",99812.5047544659
"46232",103180.136083749
"46233",360729.030618975
"46234",19229.7514539789
"46235",72761.9459661295
"46236",44354.806658645
"46237",14911.6960690161
"46238",41007.6207802238
"46239",168485.117786266
"46240",10172.2318121279
"46241",64590.5794903233
"46242",68606.9811105733
"46243",8505.96463202329
"46244",14752.0646934124
"46245",73121.9065818503
"46246",217.754752182398
"46247",3657.91770271753
"46248",9531.31585929063
"46249",30662.0348800604
"46250",42763.8997470973
"46251",21944.1788022665
"46252",32391.6136671759
"46253",16164.2770094389
"46254",16046.5198389518
"46255",52947.1785185219
"46256",44113.7969966528
"46257",817073.221342659
"46258",94496.5480685442
"46259",125381.186678195
"46260",6663.12673159678
"46261",8285.72782480732
"46262",54781.3603917186
"46263",169409.897574258
"46264",13110.4406117257
"46265",66836.1526794215
"46266",27335.4817700686
"46267",67135.0854293355
"46268",136458.646062893
"46269",30112.8676751547
"46270",43404.9735678708
"46271",56858.1549112992
"46272",59150.4496600347
"46273",69461.0958153931
"46274",288987.350311528
"46275",56239.3359708907
"46276",237137.319969456
"46277",186889.448974338
"46278",11455.0293485597
"46279",29211.9714009185
"46280",64641.8238605606
"46281",57415.5462000361
"46282",90683.0457363745
"46283",43919.0598717249
"46284",80306.8927505324
"46285",25454.6414780769
"46286",89190.4060442166
"46287",186702.874929235
"46288",40289.2202898659
"46289",129642.704340995
"46290",14352.7370605039
"46291",99997.6563816395
"46292",77636.6010477077
"46293",117915.432624966
"46294",141127.603133978
"46295",74683.9452477217
"46296",30315.5523061786
"46297",175793.774756235
"46298",89238.6530276941
"46299",38183.2765832833
"46300",18193.1230397224
"46301",289684.837116891
"46302",72476.9854722874
"46303",290760.335916406
"46304",64669.568649063
"46305",40002.1306070919
"46306",125360.345253374
"46307",14528.4917506647
"46308",117625.807488039
"46309",147346.761346934
"46310",815314.880132864
"46311",21544.6049408748
"46312",177887.383274529
"46313",125224.864166159
"46314",74777.6762504751
"46315",51628.643450379
"46316",14332.2885319708
"46317",177611.912583467
"46318",29460.6464192552
"46319",44261.0542108419
"46320",815864.91268588
"46321",15043.0114811727
"46322",74824.2745523838
"46323",141.714485066542
"46324",22291.6146109551
"46325",154004.241553429
"46326",27365.4142224047
"46327",101402.641919902
"46328",86971.171605928
"46329",20663.2850782592
"46330",74612.5818836254
"46331",17797.4771514118
"46332",18262.8975383134
"46333",5787.18306731866
"46334",27299.2236601163
"46335",101810.756014297
"46336",17082.0749429856
"46337",38474.6575871206
"46338",290803.503635998
"46339",61528.5334080897
"46340",508128.420843228
"46341",32265.9669192921
"46342",17642.3650540688
"46343",12355.0111405328
"46344",49508.7416835759
"46345",74741.2975421755
"46346",69629.0957639673
"46347",26047.1666383409
"46348",-292.420352373185
"46349",200319.343572934
"46350",53796.8710530069
"46351",9922.15035828891
"46352",47589.3588642732
"46353",9999.73760223928
"46354",127984.079821924
"46355",33200.4574854959
"46356",106160.931525799
"46357",88959.7833236619
"46358",-1835.64342586424
"46359",11476.9996766817
"46360",48921.4192201166
"46361",125358.22582616
"46362",20148.0533706855
"46363",31395.5567421197
"46364",199896.525539579
"46365",9122.55940634477
"46366",815688.67931133
"46367",10346.1076158274
"46368",91368.298503608
"46369",50754.8313827143
"46370",15414.1011918586
"46371",124672.502373779
"46372",5329.83507296346
"46373",20301.3958870776
"46374",62059.299297376
"46375",15330.9022165493
"46376",105758.14897821
"46377",35161.2878289687
"46378",10047.2810927244
"46379",36953.2807257409
"46380",236855.080365807
"46381",158348.269883928
"46382",97414.041200898
"46383",33253.7503091476
"46384",8844.64931024126
"46385",2452.39145567893
"46386",78507.050514427
"46387",3515.6152459848
"46388",160473.516505585
"46389",45442.7664439085
"46390",16229.0736915882
"46391",49461.4451505068
"46392",38564.9477410257
"46393",3473.18831324612
"46394",42020.654877615
"46395",177097.927970188
"46396",29872.6886179139
"46397",43763.520731953
"46398",14083.2689997434
"46399",49676.382658964
"46400",35577.2140022036
"46401",142978.706205756
"46402",100482.224722848
"46403",94496.0560652816
"46404",44067.8467706793
"46405",13527.5628931536
"46406",21166.1116161304
"46407",107311.737247083
"46408",17505.6511225301
"46409",235666.370435163
"46410",26597.210604713
"46411",359352.887650877
"46412",19656.0655851518
"46413",87105.8809657909
"46414",186816.84448667
"46415",49336.8753599542
"46416",78777.6676680141
"46417",136.992411658936
"46418",135262.023113354
"46419",128.717599852026
"46420",26589.4585708058
"46421",30652.2733743017
"46422",41507.2043200867
"46423",14558.163181616
"46424",26704.5537927647
"46425",21080.5490329699
"46426",100242.892931215
"46427",54462.6913596897
"46428",28611.9033603025
"46429",92168.0905958978
"46430",176933.832529321
"46431",77586.3858098237
"46432",150912.787681537
"46433",48864.0277139392
"46434",11012.9956888403
"46435",75403.327016843
"46436",187385.24220961
"46437",48572.2384935556
"46438",15404.6838128056
"46439",4627.70028673318
"46440",186420.552802709
"46441",44869.0953322833
"46442",21462.6787137453
"46443",23445.7777997037
"46444",100218.649706618
"46445",74998.9549092547
"46446",23130.5567490576
"46447",48926.0669325557
"46448",199127.668806004
"46449",37790.7911124338
"46450",124704.191696686
"46451",30113.7359715505
"46452",39716.5163242142
"46453",33233.1234468321
"46454",13361.6413383322
"46455",131056.633008854
"46456",25537.9375042843
"46457",19650.0182272857
"46458",43174.069070947
"46459",18598.8667490823
"46460",45092.0881479325
"46461",19743.4092385855
"46462",74495.5630253806
"46463",20875.8888189462
"46464",22697.5455843421
"46465",90711.4109904068
"46466",81516.0502379668
"46467",136338.630031372
"46468",67968.8564925892
"46469",154493.658195175
"46470",86620.8510451702
"46471",54802.8674892401
"46472",10985.9312780801
"46473",13402.0831032462
"46474",29244.5898106207
"46475",815685.082892662
"46476",11170.92800456
"46477",18046.9918896713
"46478",8267.90730720659
"46479",69298.6428743297
"46480",75318.6192423273
"46481",84609.8187232761
"46482",22789.5652653655
"46483",176505.386418422
"46484",24860.0263566601
"46485",6884.95059601204
"46486",38553.3013990524
"46487",13354.938149158
"46488",23390.1527505799
"46489",61477.8998728083
"46490",9909.68440042883
"46491",70014.1155716997
"46492",12298.0702180286
"46493",36672.9836327403
"46494",62562.4688187428
"46495",28140.2721565544
"46496",177103.967033281
"46497",99500.2097835175
"46498",2068262.75683049
"46499",505432.152637352
"46500",201167.225868264
"46501",67308.0589486289
"46502",33517.4295870682
"46503",815273.168125267
"46504",22793.9919984847
"46505",31192.6005302371
"46506",15388.5941076083
"46507",124011.896624496
"46508",75452.1257686865
"46509",9016.37100927423
"46510",63429.039649892
"46511",187059.213882529
"46512",41879.3042706325
"46513",39165.6294117376
"46514",12113.1356498954
"46515",152755.028026984
"46516",11177.0266071298
"46517",102461.118056527
"46518",48990.7535418156
"46519",2070706.28113808
"46520",87507.0309257441
"46521",14900.9020423808
"46522",71950.2602866777
"46523",19299.1597083064
"46524",16133.3130124244
"46525",292454.119745523
"46526",71922.6362864065
"46527",25712.6431627181
"46528",9229.12795135174
"46529",25963.5750851417
"46530",14793.5531365607
"46531",10952.6665936249
"46532",816455.000186972
"46533",80591.5930214732
"46534",14131.5566277552
"46535",72618.8403733302
"46536",27902.4413245903
"46537",88414.924116217
"46538",89286.0177447806
"46539",361390.463441798
"46540",29121.0756995682
"46541",23237.4554239031
"46542",133053.290150706
"46543",117098.852727202
"46544",187709.056178404
"46545",3113.82006291887
"46546",46278.8138581872
"46547",14266.4695608271
"46548",101235.566528949
"46549",4330.67329010947
"46550",27533.3796299482
"46551",96059.8009563738
"46552",6985.7540395977
"46553",814945.903026067
"46554",50797.1098281341
"46555",72588.6442238839
"46556",50723.2786072037
"46557",142112.879825307
"46558",40144.5715804432
"46559",33784.6270847627
"46560",46270.0512865707
"46561",124589.352768905
"46562",-1716.67180772661
"46563",35600.2966996083
"46564",15615.794831404
"46565",53771.5770322241
"46566",9891.48866310314
"46567",11832.9857848645
"46568",60102.1647126858
"46569",33488.7390391509
"46570",20178.7200041605
"46571",70453.9712736714
"46572",20850.3713726814
"46573",8654.35372320189
"46574",8516.49510020638
"46575",19633.449275932
"46576",70867.6579941089
"46577",18973.650615951
"46578",13565.0541131101
"46579",39668.1658612898
"46580",359596.152816753
"46581",61599.9739950336
"46582",16197.3164193556
"46583",35405.9370219693
"46584",9384.62360505018
"46585",24581.790149459
"46586",18459.8820490995
"46587",5728.20392742495
"46588",2069395.07109626
"46589",8834.48089616331
"46590",361782.131865487
"46591",17385.1658037689
"46592",36755.8626580026
"46593",9489.59713189042
"46594",13822.6285731019
"46595",28255.3137298028
"46596",17315.3077988549
"46597",42640.5780180574
"46598",26668.9761423041
"46599",14032.8347622293
"46600",29784.7578532334
"46601",69099.6150323895
"46602",36401.0998271566
"46603",20599.6504074856
"46604",47479.0747537864
"46605",93466.261454695
"46606",34851.5971974989
"46607",9094.5706417827
"46608",73957.3806595463
"46609",24655.9858942389
"46610",95060.1969452002
"46611",20376.3952891572
"46612",136357.356996678
"46613",16304.685041129
"46614",20392.9318926055
"46615",24429.9844974641
"46616",59500.2213797395
"46617",103276.237379437
"46618",27995.4661965088
"46619",14219.1871083694
"46620",48023.323486119
"46621",199491.576775785
"46622",39155.1702547774
"46623",48763.919684331
"46624",188270.498559388
"46625",36069.468712715
"46626",80453.3015960216
"46627",45951.2052318422
"46628",40176.932954692
"46629",69259.9059941104
"46630",68582.5061093721
"46631",23211.6454891985
"46632",30586.4184854178
"46633",154512.253798436
"46634",46812.3028615085
"46635",11647.1847246129
"46636",14994.2760355613
"46637",15900.9784264202
"46638",74458.7848250688
"46639",815559.318773805
"46640",73564.3669344238
"46641",44178.3488994351
"46642",72895.1165240875
"46643",72268.9175155519
"46644",159954.66120655
"46645",816018.806180033
"46646",17320.8168452567
"46647",72609.6108187276
"46648",8499.65012178745
"46649",32014.7456451418
"46650",97269.6504335603
"46651",29871.1102318438
"46652",11871.831571334
"46653",25854.7340522284
"46654",7610.9587374654
"46655",29381.4936091105
"46656",79232.7130628222
"46657",47665.626790892
"46658",46114.0179205752
"46659",20609.0009575642
"46660",17254.505370418
"46661",93257.7409712053
"46662",177813.282389371
"46663",361125.744097785
"46664",13296.3717231384
"46665",48095.0633377134
"46666",131502.953632231
"46667",160913.209840724
"46668",41717.1182779189
"46669",26885.533473854
"46670",23402.0276676941
"46671",38815.4089475194
"46672",154254.186038994
"46673",201092.097703562
"46674",234514.653803743
"46675",117160.606085484
"46676",100413.712554682
"46677",9777.19533862364
"46678",19429.0197392244
"46679",102281.814090282
"46680",46100.1386613629
"46681",2412.86471726012
"46682",11461.966796955
"46683",58623.3335676297
"46684",-1909.80585084046
"46685",506164.772960128
"46686",52064.2920654485
"46687",68793.2605346199
"46688",36925.1155916705
"46689",360459.893563847
"46690",201642.763874832
"46691",9685.75986221238
"46692",3016.21131145696
"46693",49279.2199103441
"46694",64738.0373518762
"46695",18743.5139977623
"46696",19202.3903455592
"46697",290325.191739064
"46698",186226.602468957
"46699",45109.3276864478
"46700",35673.9765097307
"46701",76175.638379199
"46702",36854.6512665904
"46703",62819.7209176237
"46704",18889.0609265924
"46705",9407.51796075277
"46706",236312.034673186
"46707",42303.5014295304
"46708",95332.7029904259
"46709",507749.01611219
"46710",55152.8627626626
"46711",101036.008481288
"46712",27311.9171905523
"46713",4979.46128854829
"46714",91084.9994574008
"46715",10430.0803911098
"46716",6708.74670853627
"46717",188686.642806141
"46718",83836.8485532088
"46719",75026.4818103899
"46720",46094.5535181598
"46721",98461.9140205248
"46722",152846.700983898
"46723",188732.403992987
"46724",13481.1343612608
"46725",5602.51570930304
"46726",155498.281721016
"46727",149413.055880615
"46728",816144.404828734
"46729",4029.09167256896
"46730",33240.0369744384
"46731",200633.795764217
"46732",11596.9566839045
"46733",48181.2164419014
"46734",73838.1783038339
"46735",107997.249729553
"46736",147119.043657491
"46737",200304.011865248
"46738",42919.2690581979
"46739",30333.7714428098
"46740",507941.240953747
"46741",45371.670235672
"46742",142731.891371012
"46743",201967.176460911
"46744",73804.9580944073
"46745",361008.611859621
"46746",59313.5956905476
"46747",-1186.764125506
"46748",94146.0859033909
"46749",11400.0559538993
"46750",27926.8860441745
"46751",36036.7594526224
"46752",29296.4884366242
"46753",505724.602948905
"46754",88472.6383355966
"46755",39347.271737374
"46756",506926.596514892
"46757",20442.7667601794
"46758",50878.2000288356
"46759",3834.50781000577
"46760",15536.3227508799
"46761",16481.0311977703
"46762",175851.3553117
"46763",46795.8060554174
"46764",7460.94007779528
"46765",38537.598365326
"46766",108703.139742075
"46767",57377.760865932
"46768",13097.4296356232
"46769",814951.361632065
"46770",24101.1694517481
"46771",10837.1868058959
"46772",11238.1999007998
"46773",73338.795621728
"46774",291476.057977264
"46775",165671.104079587
"46776",52218.2576580923
"46777",40998.0816756903
"46778",18675.168404269
"46779",44112.3318310121
"46780",153222.816210626
"46781",33583.9509747345
"46782",34359.3936621396
"46783",96417.3923714984
"46784",84527.8838781179
"46785",25799.5978484173
"46786",40362.3519129117
"46787",21118.7857906462
"46788",236667.960963198
"46789",10133.8077378628
"46790",30557.1490415407
"46791",168233.704521963
"46792",816354.441047017
"46793",92219.6012827978
"46794",56708.614430232
"46795",35755.8263488391
"46796",31128.1709216526
"46797",3613.62656107436
"46798",131670.555365132
"46799",35841.6643383921
"46800",37483.3260251104
"46801",30230.0222245993
"46802",60929.89074383
"46803",2071030.25626041
"46804",505977.650532775
"46805",15989.4159473038
"46806",41013.4109448271
"46807",24518.46278889
"46808",27608.4807852896
"46809",14932.4927831463
"46810",40636.0528456884
"46811",14176.1441047228
"46812",71904.5526499206
"46813",364395.338540868
"46814",54532.2038896962
"46815",75003.7091581444
"46816",10910.0192749778
"46817",38754.7528805509
"46818",34634.0840503364
"46819",41380.1970656038
"46820",14032.6360044342
"46821",27635.0312877595
"46822",237884.18083501
"46823",1196.41500209135
"46824",12568.6161880952
"46825",7438.44696204655
"46826",71293.2162674265
"46827",291749.614294752
"46828",188264.424077338
"46829",32920.6270955795
"46830",102026.241690954
"46831",200737.355303545
"46832",10311.5329464554
"46833",7553.42360205528
"46834",35796.5440821129
"46835",31756.6518787187
"46836",65690.5982264667
"46837",925.821155343056
"46838",11816.3907420873
"46839",36695.5362391159
"46840",21266.2786956476
"46841",34828.2675154858
"46842",3214.8858090275
"46843",197921.342530387
"46844",360500.444969087
"46845",31632.6471098779
"46846",22633.9502610791
"46847",10861.5654446269
"46848",507249.325948941
"46849",505418.34515612
"46850",28176.5071119192
"46851",48812.4800253243
"46852",117255.277098133
"46853",126809.370011235
"46854",135093.563368841
"46855",166999.351507794
"46856",106037.973164398
"46857",83723.5189495817
"46858",17214.8122327921
"46859",69101.5753435717
"46860",91789.6228485005
"46861",32120.4249858617
"46862",103141.813668458
"46863",39526.5131405589
"46864",38589.3507364002
"46865",15719.8411878753
"46866",290971.472378443
"46867",11823.3231975533
"46868",86643.7065059554
"46869",24897.2498952773
"46870",91314.7269299809
"46871",8427.9305168953
"46872",17995.3635962502
"46873",22330.7780189194
"46874",97548.8648623319
"46875",1756.31511040363
"46876",37359.9921498344
"46877",27948.707161888
"46878",64414.9487107141
"46879",23560.1591067163
"46880",27057.4079576108
"46881",813950.859965306
"46882",94881.6753248935
"46883",34322.7611766124
"46884",40758.5708308087
"46885",147437.811940444
"46886",7678.85771826514
"46887",29862.3018344557
"46888",4809.3440375042
"46889",51044.6018384969
"46890",20564.7455742188
"46891",12971.2160378003
"46892",9974.73320223748
"46893",38627.7566841717
"46894",38421.3098830972
"46895",141560.269704393
"46896",67805.6774163156
"46897",28823.381926071
"46898",44597.7703797258
"46899",142622.640417161
"46900",17944.3688257347
"46901",10852.2719104593
"46902",131919.55504998
"46903",8673.1298121075
"46904",160711.891250256
"46905",75445.068707455
"46906",17471.090087962
"46907",124228.108736415
"46908",21155.5679191262
"46909",2667.39777603369
"46910",176662.308338641
"46911",34427.5004014485
"46912",79570.9424209428
"46913",67254.5318618951
"46914",50252.3085243128
"46915",45309.0186160836
"46916",17820.309974438
"46917",178555.840186857
"46918",8704.95413099383
"46919",6401.26967850365
"46920",61739.3970225339
"46921",12372.2752726558
"46922",60856.1027926933
"46923",30507.3242085826
"46924",8271.00842223841
"46925",80285.7590318446
"46926",32824.0798188393
"46927",74435.8235873574
"46928",290479.647314055
"46929",12533.7155265765
"46930",71546.515029589
"46931",132297.539514336
"46932",14910.4211900702
"46933",15533.0335261919
"46934",44681.4918655564
"46935",27822.2242180327
"46936",13314.4455466301
"46937",83187.1089943961
"46938",35698.8543083118
"46939",24684.6007606137
"46940",136337.616867607
"46941",96695.9501906627
"46942",38424.6489851957
"46943",14452.6085086887
"46944",1989.72904621667
"46945",5972.13275495506
"46946",816528.335008581
"46947",27513.1757962787
"46948",40025.7596282064
"46949",18312.1029005529
"46950",168119.467803333
"46951",28040.1660156486
"46952",45072.7084831969
"46953",200195.155504325
"46954",235039.951363166
"46955",34192.1877964201
"46956",5932.71267730211
"46957",68660.176433863
"46958",65965.7279311573
"46959",25847.3857224141
"46960",44892.5975570827
"46961",107261.08073802
"46962",17129.1048548411
"46963",26994.8793791148
"46964",359679.461311839
"46965",74353.2602332136
"46966",74609.8194175122
"46967",32396.6212746846
"46968",153677.342630423
"46969",817409.11172112
"46970",16492.1479207462
"46971",18370.9707461704
"46972",70281.1040279909
"46973",86238.9723257044
"46974",23592.0209212579
"46975",21171.5102144553
"46976",62579.5437570997
"46977",101264.227631676
"46978",162331.033088825
"46979",816492.351810376
"46980",52720.3357559133
"46981",42578.3866541178
"46982",61260.9446739597
"46983",40438.6837215379
"46984",5045.4467363807
"46985",27749.7100414239
"46986",7761.09620424972
"46987",360503.771633503
"46988",12706.8750762403
"46989",2882.54033722845
"46990",55479.3369902167
"46991",44772.0974690438
"46992",12002.7302881615
"46993",816274.584831345
"46994",33263.5518233106
"46995",23562.2957365357
"46996",141010.675419412
"46997",15569.9516187725
"46998",6148.75318049085
"46999",23259.0011529909
"47000",16850.6005183481
"47001",11593.3480124107
"47002",56456.0106858329
"47003",361519.28530786
"47004",7706.14902369688
"47005",24879.6687742248
"47006",43239.8465806742
"47007",290614.743650003
"47008",160715.328496444
"47009",3350.86420881724
"47010",14094.6910518093
"47011",28909.312655507
"47012",17437.647843381
"47013",153407.787634321
"47014",7967.0840795761
"47015",88845.3253010376
"47016",9169.88279528098
"47017",15472.0289349772
"47018",237956.582140642
"47019",143.681069071256
"47020",359086.188028515
"47021",38882.3170840546
"47022",815922.632349806
"47023",129304.562449054
"47024",18134.0356261186
"47025",64823.2719490579
"47026",30497.2359764817
"47027",10077.1615454223
"47028",162642.371677614
"47029",51341.0152473613
"47030",18167.2139587294
"47031",201361.790721988
"47032",26185.0548305829
"47033",19146.9801458964
"47034",24425.693895793
"47035",29278.3197073865
"47036",32244.5227836426
"47037",96939.6534038981
"47038",18631.3164675632
"47039",154158.8429226
"47040",17087.6409542315
"47041",59811.970491909
"47042",4308.90640883826
"47043",103085.275642217
"47044",506207.459151531
"47045",82171.006124313
"47046",10551.2023009538
"47047",360852.449764786
"47048",24204.2601071267
"47049",47869.6197520381
"47050",41985.2739816448
"47051",8205.38772641274
"47052",28835.2960340204
"47053",9233.26091761119
"47054",48822.2520726667
"47055",50226.1041226083
"47056",37656.9257843106
"47057",118167.745351495
"47058",1769.35215611118
"47059",18834.2837329947
"47060",13984.3889383426
"47061",75021.0586803777
"47062",30969.4767237225
"47063",17340.1648942945
"47064",62350.0885058113
"47065",30191.2952169096
"47066",6713.19926217966
"47067",9029.35589754436
"47068",38353.1200754952
"47069",4513.04934509611
"47070",42271.5844494636
"47071",25286.1873530068
"47072",125442.898252085
"47073",24574.6762241611
"47074",33857.7066212414
"47075",198907.445221626
"47076",359800.625311309
"47077",64016.9070854323
"47078",7814.43242675365
"47079",176473.742083307
"47080",507049.399780314
"47081",92346.9927250285
"47082",10510.6119658759
"47083",94810.8324044763
"47084",63155.4206080473
"47085",19469.3720135002
"47086",68972.7840945205
"47087",15830.0403493835
"47088",13604.1144409835
"47089",18444.4172675129
"47090",142530.509224167
"47091",50105.7198213834
"47092",66902.0540442966
"47093",167596.502361924
"47094",39762.4059481655
"47095",40019.4207084867
"47096",187775.480384801
"47097",53264.9888386177
"47098",26131.544759182
"47099",51365.9893398455
"47100",11389.4469753108
"47101",5775.19768299212
"47102",159954.779929418
"47103",37548.9112445083
"47104",115084.717318414
"47105",61427.5350892929
"47106",14290.4259590836
"47107",154377.249745465
"47108",11054.8024978099
"47109",11723.5191455818
"47110",11403.3866803104
"47111",90818.4928411184
"47112",67062.6736320234
"47113",49514.3760296491
"47114",142880.796257654
"47115",11596.9227590523
"47116",73926.8373052734
"47117",137103.407887818
"47118",176624.822137196
"47119",159206.827899536
"47120",10015.7551977913
"47121",11932.1037395635
"47122",15924.0809765129
"47123",36325.2213206801
"47124",167600.18499864
"47125",48063.1275492065
"47126",48185.0855472415
"47127",48352.0308397534
"47128",21147.9428795702
"47129",84647.4284229972
"47130",59526.4097942419
"47131",37150.4504202052
"47132",19438.2807408699
"47133",65122.9779846714
"47134",25955.9530766719
"47135",32583.0077248011
"47136",2070773.02447417
"47137",2072766.75855947
"47138",100633.809211159
"47139",176376.320009752
"47140",16759.7694474403
"47141",11313.6858441227
"47142",176857.938253282
"47143",79446.4185779888
"47144",31082.117450693
"47145",8417.27343839854
"47146",40451.2317216832
"47147",2070303.40306056
"47148",16124.8136422215
"47149",168345.976957361
"47150",98678.1906888706
"47151",16881.0122737335
"47152",162156.770851781
"47153",2070927.24988565
"47154",9286.64743244047
"47155",2068803.03086187
"47156",73092.8622225293
"47157",36212.1263554282
"47158",36466.1571040395
"47159",20149.0900250543
"47160",44934.8193758638
"47161",21649.7415016279
"47162",4181.35353338362
"47163",15941.7148132666
"47164",68033.8206569447
"47165",187588.276696299
"47166",52212.2998948062
"47167",6325.48948688156
"47168",70806.2485308409
"47169",235966.262721437
"47170",15122.2709110372
"47171",42209.0283660663
"47172",235953.859717433
"47173",64684.4561269623
"47174",8703.37144107137
"47175",47027.6087166578
"47176",38809.1929882265
"47177",67953.9096847187
"47178",26869.9381471455
"47179",94704.8493847412
"47180",64454.4065651619
"47181",26918.9173822626
"47182",41254.7524099515
"47183",815325.345335312
"47184",147352.034219267
"47185",44013.9620572141
"47186",48857.8118856403
"47187",21365.4156198066
"47188",20918.4271966471
"47189",161497.532834868
"47190",152423.902624046
"47191",15378.0690639044
"47192",18560.2566610314
"47193",51898.1937301816
"47194",67482.9282515091
"47195",153130.472298224
"47196",25237.7748435528
"47197",69497.8508787165
"47198",79814.5481415919
"47199",816187.59305437
"47200",17672.6562120403
"47201",236362.991634337
"47202",16898.1848615493
"47203",21949.6865660074
"47204",29370.7467873369
"47205",141884.198986041
"47206",155013.371545252
"47207",506159.684665693
"47208",35908.4055911428
"47209",59385.9188995039
"47210",17921.9226720749
"47211",80591.7051215243
"47212",90625.8002234676
"47213",814816.230756528
"47214",11272.70774182
"47215",36223.0387356323
"47216",30957.0521627962
"47217",28598.0207292714
"47218",16360.0867817891
"47219",34387.8149551761
"47220",60099.3351717971
"47221",46876.1918288498
"47222",31981.4709012298
"47223",505756.509368162
"47224",146453.008165627
"47225",38920.2666695581
"47226",17506.6165726848
"47227",7253.61723639334
"47228",28226.4968836394
"47229",17103.4617303552
"47230",62900.7071029236
"47231",23858.5043226554
"47232",169117.851991138
"47233",72914.332240099
"47234",47366.3466628846
"47235",70621.4492217618
"47236",141676.583405571
"47237",103328.014961671
"47238",31719.8477646319
"47239",18285.3163917756
"47240",477.043885507227
"47241",40742.4112422657
"47242",188004.420378241
"47243",200779.793029106
"47244",81903.8060474386
"47245",23509.5416051021
"47246",19714.6995546461
"47247",27638.398274598
"47248",3720.10389494329
"47249",42945.4013774102
"47250",147349.444009776
"47251",7528.0331292344
"47252",27205.1822410821
"47253",1481.05740019352
"47254",35440.2229054539
"47255",17749.2644440275
"47256",27361.3697223009
"47257",160247.083503168
"47258",9736.50295985595
"47259",29064.1927617576
"47260",82013.6709233607
"47261",96705.0952350268
"47262",9920.50971326787
"47263",69068.0136469327
"47264",161381.549322196
"47265",8271.69240895318
"47266",12335.9067424688
"47267",106408.82140518
"47268",50491.2483765082
"47269",25825.535381284
"47270",8462.31739555793
"47271",62429.5185449424
"47272",82040.0917792552
"47273",34246.3361730379
"47274",45301.1810969526
"47275",38766.2243824154
"47276",116620.356357813
"47277",21188.4827471976
"47278",66507.2972787571
"47279",96561.2584624357
"47280",17124.0078870714
"47281",168204.516223353
"47282",48656.2910616174
"47283",15922.3545053156
"47284",27680.2731840537
"47285",21765.2477730596
"47286",235245.964632653
"47287",123970.759868792
"47288",30335.9275822276
"47289",21194.5351654589
"47290",37837.4273868808
"47291",14024.2264644362
"47292",93680.5091879588
"47293",21096.3756904615
"47294",98157.441340454
"47295",107040.405950714
"47296",2974.78219178687
"47297",63306.4118897161
"47298",51397.3071642212
"47299",9409.3898086988
"47300",7591.57372440165
"47301",36651.3652979814
"47302",18533.4100061946
"47303",5300.48977343765
"47304",13919.4711425513
"47305",9453.72316711981
"47306",76768.0261758684
"47307",48426.4051237579
"47308",53296.8111313521
"47309",41499.0081465538
"47310",24277.2773409072
"47311",48287.6272196808
"47312",30324.1631932625
"47313",70302.5923031122
"47314",170967.769286655
"47315",26769.483326322
"47316",86666.4967033492
"47317",19195.2274241725
"47318",167090.56528313
"47319",13512.1358180655
"47320",39978.7691605818
"47321",88601.8891808345
"47322",57389.8246453394
"47323",14257.0736465734
"47324",36747.8814145844
"47325",39762.5367933161
"47326",118291.105081693
"47327",10961.3012304838
"47328",149000.672977012
"47329",95641.2336517207
"47330",50784.8359192859
"47331",61939.7838317699
"47332",23751.0095595582
"47333",19168.731061206
"47334",3719.16017212065
"47335",79534.3362420042
"47336",8615.93297716664
"47337",21728.4239801689
"47338",70737.818069855
"47339",39405.8125171975
"47340",33129.1855980324
"47341",39357.45892383
"47342",15782.985883151
"47343",155015.210146065
"47344",97159.8817722949
"47345",5948.15407479038
"47346",15045.5654000006
"47347",126072.498087524
"47348",26316.4987478799
"47349",56647.5044614464
"47350",79384.5604761473
"47351",44141.2451238551
"47352",73719.2017878637
"47353",155384.995854992
"47354",814133.522530981
"47355",19880.7501193992
"47356",53137.9956382587
"47357",21670.1969819932
"47358",5949.44580862304
